experiment_id,run_id,case_id,trial,call_ordinal,turn,tool_name,call_id,arguments_json,descriptor_version,ok,error_code,latency_ms,observation_chars_local,observation_size_local_estimated_chars_div_4,observation_size_local_status,observation_chars_recomputed,recomputed_chars_match_local,observation_offline_lexical_units_recomputed,recomputed_measurement_status,provider_tokenization_status,reference_segmentation_method,observation_payload_saved
openai_gpt4o_mini_v2,95189482-9616-453d-9b30-d3c411d99ad0,REF-6028,1,3,2,lookup_patient,3,"{""patient_id"":""P-6028""}",v2,True,,0.726,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,95189482-9616-453d-9b30-d3c411d99ad0,REF-6028,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""ORT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.522,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,95189482-9616-453d-9b30-d3c411d99ad0,REF-6028,1,5,4,book_slot,5,"{""band"":""routine"",""clinic"":""ORT-C1"",""date"":""2026-10-07"",""referral_id"":""REF-6028"",""specialty"":""ORT"",""time"":""09:20""}",v2,True,,1.52,176,44,ESTIMATED,176,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,eb3f914c-d155-4e77-a452-838ac1e5bf02,REF-6029,1,1,1,get_referral,1,"{""referral_id"":""REF-6029""}",v2,True,,1.082,296,74,ESTIMATED,296,True,103,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,eb3f914c-d155-4e77-a452-838ac1e5bf02,REF-6029,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6029"",""specialty"":""ORT""}",v2,True,,1.259,378,95,ESTIMATED,378,True,137,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,eb3f914c-d155-4e77-a452-838ac1e5bf02,REF-6029,1,3,2,lookup_patient,3,"{""patient_id"":""P-6029""}",v2,True,,0.671,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,eb3f914c-d155-4e77-a452-838ac1e5bf02,REF-6029,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""ORT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.555,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,9e74f70e-3a8c-4eb4-934c-ba7dcfbe17f5,REF-6030,1,1,1,get_referral,1,"{""referral_id"":""REF-6030""}",v2,True,,0.823,290,73,ESTIMATED,290,True,101,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,6c27c1b5-5d75-4604-b6e9-b2dd04d73b93,REF-6031,1,1,1,get_referral,1,"{""referral_id"":""REF-6031""}",v2,True,,0.858,274,69,ESTIMATED,274,True,100,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,6c27c1b5-5d75-4604-b6e9-b2dd04d73b93,REF-6031,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6031"",""specialty"":""ORT""}",v2,True,,0.995,387,97,ESTIMATED,387,True,138,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,6c27c1b5-5d75-4604-b6e9-b2dd04d73b93,REF-6031,1,3,2,lookup_patient,3,"{""patient_id"":""P-6031""}",v2,True,,0.635,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,6c27c1b5-5d75-4604-b6e9-b2dd04d73b93,REF-6031,1,4,3,get_clinic_slots,4,"{""band"":""soon"",""specialty"":""ORT"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.402,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,43900332-ff5b-4c9a-b053-10dbfeaa00ed,REF-6032,1,1,1,get_referral,1,"{""referral_id"":""REF-6032""}",v2,True,,0.797,284,71,ESTIMATED,284,True,101,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,43900332-ff5b-4c9a-b053-10dbfeaa00ed,REF-6032,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6032"",""specialty"":""ORT""}",v2,True,,1.214,404,101,ESTIMATED,404,True,143,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,43900332-ff5b-4c9a-b053-10dbfeaa00ed,REF-6032,1,3,2,lookup_patient,3,"{""patient_id"":""P-6032""}",v2,True,,0.705,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,43900332-ff5b-4c9a-b053-10dbfeaa00ed,REF-6032,1,4,3,get_clinic_slots,4,"{""band"":""soon"",""specialty"":""ORT"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.641,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,ea91ad9e-b304-4d6c-b4cf-9e363cfdf742,REF-6033,1,1,1,get_referral,1,"{""referral_id"":""REF-6033""}",v2,True,,0.989,278,70,ESTIMATED,278,True,99,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,ea91ad9e-b304-4d6c-b4cf-9e363cfdf742,REF-6033,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6033"",""specialty"":""ORT""}",v2,True,,1.518,374,94,ESTIMATED,374,True,136,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,ea91ad9e-b304-4d6c-b4cf-9e363cfdf742,REF-6033,1,3,2,lookup_patient,3,"{""patient_id"":""P-6033""}",v2,True,,0.8,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,ea91ad9e-b304-4d6c-b4cf-9e363cfdf742,REF-6033,1,4,3,get_clinic_slots,4,"{""band"":""soon"",""specialty"":""ORT"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.656,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,60d45bc0-2487-4114-9a54-516763692a9b,REF-6035,1,1,1,get_referral,1,"{""referral_id"":""REF-6035""}",v2,True,,0.852,299,75,ESTIMATED,299,True,103,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,60d45bc0-2487-4114-9a54-516763692a9b,REF-6035,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6035"",""specialty"":""ORT""}",v2,True,,0.605,386,97,ESTIMATED,386,True,138,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,60d45bc0-2487-4114-9a54-516763692a9b,REF-6035,1,3,2,lookup_patient,3,"{""patient_id"":""P-6035""}",v2,True,,0.393,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,60d45bc0-2487-4114-9a54-516763692a9b,REF-6035,1,4,3,get_clinic_slots,4,"{""band"":""urgent"",""limit"":5,""specialty"":""ORT"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.387,226,57,ESTIMATED,226,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,695b8e67-4525-44e6-8753-a21bc16ecbd0,REF-6040,1,1,1,get_referral,1,"{""referral_id"":""REF-6040""}",v2,True,,1.297,244,61,ESTIMATED,244,True,86,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,695b8e67-4525-44e6-8753-a21bc16ecbd0,REF-6040,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6040"",""specialty"":""DER""}",v2,True,,1.007,315,79,ESTIMATED,315,True,108,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,695b8e67-4525-44e6-8753-a21bc16ecbd0,REF-6040,1,3,2,lookup_patient,3,"{""patient_id"":""P-6040""}",v2,True,,0.648,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,695b8e67-4525-44e6-8753-a21bc16ecbd0,REF-6040,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""DER"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.43,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,fd7b4059-f8c2-4a16-9707-12880058295c,REF-6041,1,1,1,get_referral,1,"{""referral_id"":""REF-6041""}",v2,True,,0.837,247,62,ESTIMATED,247,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,fd7b4059-f8c2-4a16-9707-12880058295c,REF-6041,1,2,2,lookup_patient,2,"{""patient_id"":""P-6041""}",v2,True,,0.716,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,fd7b4059-f8c2-4a16-9707-12880058295c,REF-6041,1,3,2,check_referral_criteria,3,"{""referral_id"":""REF-6041"",""specialty"":""DER""}",v2,True,,0.916,318,80,ESTIMATED,318,True,108,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,fd7b4059-f8c2-4a16-9707-12880058295c,REF-6041,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""DER"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.411,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,82cf6488-5644-40fb-83dd-7229a40dc100,REF-6042,1,1,1,get_referral,1,"{""referral_id"":""REF-6042""}",v2,True,,0.887,235,59,ESTIMATED,235,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,82cf6488-5644-40fb-83dd-7229a40dc100,REF-6042,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6042"",""specialty"":""DER""}",v2,True,,0.973,322,81,ESTIMATED,322,True,112,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,82cf6488-5644-40fb-83dd-7229a40dc100,REF-6042,1,3,2,lookup_patient,3,"{""patient_id"":""P-6042""}",v2,True,,0.648,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,82cf6488-5644-40fb-83dd-7229a40dc100,REF-6042,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""DER"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.417,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,6213397a-7af7-42fa-874c-5be19ef602d2,REF-6043,1,1,1,get_referral,1,"{""referral_id"":""REF-6043""}",v2,True,,1.013,244,61,ESTIMATED,244,True,85,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,6213397a-7af7-42fa-874c-5be19ef602d2,REF-6043,1,2,2,lookup_patient,2,"{""patient_id"":""P-6043""}",v2,True,,0.744,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,6213397a-7af7-42fa-874c-5be19ef602d2,REF-6043,1,3,2,check_referral_criteria,3,"{""referral_id"":""REF-6043"",""specialty"":""DER""}",v2,True,,0.923,313,79,ESTIMATED,313,True,108,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,6213397a-7af7-42fa-874c-5be19ef602d2,REF-6043,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""DER"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.576,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,b993010f-31d8-497c-bdc4-e575b1d91555,REF-6044,1,1,1,get_referral,1,"{""referral_id"":""REF-6044""}",v2,True,,0.802,228,57,ESTIMATED,228,True,82,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,b993010f-31d8-497c-bdc4-e575b1d91555,REF-6044,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6044"",""specialty"":""DER""}",v2,True,,1.337,336,84,ESTIMATED,336,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,b993010f-31d8-497c-bdc4-e575b1d91555,REF-6044,1,3,2,lookup_patient,3,"{""patient_id"":""P-6044""}",v2,True,,0.665,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,b993010f-31d8-497c-bdc4-e575b1d91555,REF-6044,1,4,3,get_clinic_slots,4,"{""band"":""soon"",""specialty"":""DER"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.634,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,5a5b7108-c730-4f9f-b73b-254070895e48,REF-6045,1,1,1,get_referral,1,"{""referral_id"":""REF-6045""}",v2,True,,1.217,241,61,ESTIMATED,241,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,5a5b7108-c730-4f9f-b73b-254070895e48,REF-6045,1,2,2,lookup_patient,2,"{""patient_id"":""P-6045""}",v2,True,,0.992,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,5a5b7108-c730-4f9f-b73b-254070895e48,REF-6045,1,3,2,check_referral_criteria,3,"{""referral_id"":""REF-6045"",""specialty"":""DER""}",v2,True,,1.062,339,85,ESTIMATED,339,True,114,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,5a5b7108-c730-4f9f-b73b-254070895e48,REF-6045,1,4,3,get_clinic_slots,4,"{""band"":""soon"",""specialty"":""DER"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.479,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,daa653bc-9b13-4fc5-9678-955ff7a86339,REF-6046,1,1,1,get_referral,1,"{""referral_id"":""REF-6046""}",v2,True,,1.277,237,60,ESTIMATED,237,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,d4d2e385-85f3-4293-91d6-22968f825762,REF-6050,1,1,1,get_referral,1,"{""referral_id"":""REF-6050""}",v2,True,,1.35,286,72,ESTIMATED,286,True,107,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,d4d2e385-85f3-4293-91d6-22968f825762,REF-6050,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6050"",""specialty"":""ENT""}",v2,True,,1.664,416,104,ESTIMATED,416,True,155,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,d4d2e385-85f3-4293-91d6-22968f825762,REF-6050,1,3,2,lookup_patient,3,"{""patient_id"":""P-6050""}",v2,True,,0.768,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,d4d2e385-85f3-4293-91d6-22968f825762,REF-6050,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""ENT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.769,227,57,ESTIMATED,227,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,185ea191-e02b-4d3c-b43f-0c40e5dce9a5,REF-6051,1,1,1,get_referral,1,"{""referral_id"":""REF-6051""}",v2,True,,1.546,304,76,ESTIMATED,304,True,107,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,185ea191-e02b-4d3c-b43f-0c40e5dce9a5,REF-6051,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6051"",""specialty"":""ENT""}",v2,True,,1.336,408,102,ESTIMATED,408,True,151,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,185ea191-e02b-4d3c-b43f-0c40e5dce9a5,REF-6051,1,3,2,lookup_patient,3,"{""patient_id"":""P-6051""}",v2,True,,0.881,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,185ea191-e02b-4d3c-b43f-0c40e5dce9a5,REF-6051,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""ENT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.604,227,57,ESTIMATED,227,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,4e6daa51-3618-41ad-a068-15b570e1faf7,REF-6052,1,1,1,get_referral,1,"{""referral_id"":""REF-6052""}",v2,True,,2.004,293,74,ESTIMATED,293,True,108,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,4e6daa51-3618-41ad-a068-15b570e1faf7,REF-6052,1,2,2,check_referral_criteria,2,"{""referral_id"":""REF-6052"",""specialty"":""ENT""}",v2,True,,1.487,416,104,ESTIMATED,416,True,155,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,4e6daa51-3618-41ad-a068-15b570e1faf7,REF-6052,1,3,2,lookup_patient,3,"{""patient_id"":""P-6052""}",v2,True,,0.903,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
openai_gpt4o_mini_v2,4e6daa51-3618-41ad-a068-15b570e1faf7,REF-6052,1,4,3,get_clinic_slots,4,"{""band"":""routine"",""specialty"":""ENT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.756,227,57,ESTIMATED,227,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
